"Date","sulfate","nitrate","ID"
"81","2003-03-22",NA,NA,1
"82","2003-03-23",NA,NA,1
"83","2003-03-24",NA,NA,1
"84","2003-03-25",NA,NA,1
"85","2003-03-26",NA,NA,1
"86","2003-03-27",NA,NA,1
"87","2003-03-28",NA,NA,1
"88","2003-03-29",NA,NA,1
"89","2003-03-30",NA,NA,1
"90","2003-03-31",NA,NA,1
"91","2003-04-01",NA,NA,1
"92","2003-04-02",NA,NA,1
"93","2003-04-03",NA,NA,1
"94","2003-04-04",NA,NA,1
"95","2003-04-05",NA,NA,1
"96","2003-04-06",NA,NA,1
"97","2003-04-07",NA,NA,1
"98","2003-04-08",NA,NA,1
"99","2003-04-09",NA,NA,1
"100","2003-04-10",NA,NA,1
"101","2003-04-11",NA,NA,1
"102","2003-04-12",NA,NA,1
"103","2003-04-13",NA,NA,1
"104","2003-04-14",NA,NA,1
"105","2003-04-15",NA,NA,1
"106","2003-04-16",NA,NA,1
"107","2003-04-17",NA,NA,1
"108","2003-04-18",NA,NA,1
"109","2003-04-19",NA,NA,1
"110","2003-04-20",NA,NA,1
"111","2003-04-21",NA,NA,1
"112","2003-04-22",NA,NA,1
"113","2003-04-23",NA,NA,1
"114","2003-04-24",NA,NA,1
"115","2003-04-25",NA,NA,1
"116","2003-04-26",NA,NA,1
"117","2003-04-27",NA,NA,1
"118","2003-04-28",NA,NA,1
"119","2003-04-29",NA,NA,1
"120","2003-04-30",NA,NA,1
"121","2003-05-01",NA,NA,1
"122","2003-05-02",NA,NA,1
"123","2003-05-03",NA,NA,1
"124","2003-05-04",NA,NA,1
"125","2003-05-05",NA,NA,1
"126","2003-05-06",NA,NA,1
"127","2003-05-07",NA,NA,1
"128","2003-05-08",NA,NA,1
"129","2003-05-09",NA,NA,1
"130","2003-05-10",NA,NA,1
"131","2003-05-11",NA,NA,1
"132","2003-05-12",NA,NA,1
"133","2003-05-13",NA,NA,1
"134","2003-05-14",NA,NA,1
"135","2003-05-15",NA,NA,1
"136","2003-05-16",NA,NA,1
"137","2003-05-17",NA,NA,1
"138","2003-05-18",NA,NA,1
"139","2003-05-19",NA,NA,1
"140","2003-05-20",NA,NA,1
"141","2003-05-21",NA,NA,1
"142","2003-05-22",NA,NA,1
"143","2003-05-23",NA,NA,1
"144","2003-05-24",NA,NA,1
"145","2003-05-25",NA,NA,1
"146","2003-05-26",NA,NA,1
"147","2003-05-27",NA,NA,1
"148","2003-05-28",NA,NA,1
"149","2003-05-29",NA,NA,1
"150","2003-05-30",NA,NA,1
"151","2003-05-31",NA,NA,1
"152","2003-06-01",NA,NA,1
"153","2003-06-02",NA,NA,1
"154","2003-06-03",NA,NA,1
"155","2003-06-04",NA,NA,1
"156","2003-06-05",NA,NA,1
"157","2003-06-06",NA,NA,1
"158","2003-06-07",NA,NA,1
"159","2003-06-08",NA,NA,1
"160","2003-06-09",NA,NA,1
"161","2003-06-10",NA,NA,1
"162","2003-06-11",NA,NA,1
"163","2003-06-12",NA,NA,1
"164","2003-06-13",NA,NA,1
"165","2003-06-14",NA,NA,1
"166","2003-06-15",NA,NA,1
"167","2003-06-16",NA,NA,1
"168","2003-06-17",NA,NA,1
"169","2003-06-18",NA,NA,1
"170","2003-06-19",NA,NA,1
"171","2003-06-20",NA,NA,1
"172","2003-06-21",NA,NA,1
"173","2003-06-22",NA,NA,1
"174","2003-06-23",NA,NA,1
"175","2003-06-24",NA,NA,1
"176","2003-06-25",NA,NA,1
"177","2003-06-26",NA,NA,1
"178","2003-06-27",NA,NA,1
"179","2003-06-28",NA,NA,1
"180","2003-06-29",NA,NA,1
"181","2003-06-30",NA,NA,1
"182","2003-07-01",NA,NA,1
"183","2003-07-02",NA,NA,1
"184","2003-07-03",NA,NA,1
"185","2003-07-04",NA,NA,1
"186","2003-07-05",NA,NA,1
"187","2003-07-06",NA,NA,1
"188","2003-07-07",NA,NA,1
"189","2003-07-08",NA,NA,1
"190","2003-07-09",NA,NA,1
"191","2003-07-10",NA,NA,1
"192","2003-07-11",NA,NA,1
"193","2003-07-12",NA,NA,1
"194","2003-07-13",NA,NA,1
"195","2003-07-14",NA,NA,1
"196","2003-07-15",NA,NA,1
"197","2003-07-16",NA,NA,1
"198","2003-07-17",NA,NA,1
"199","2003-07-18",NA,NA,1
"200","2003-07-19",NA,NA,1
"201","2003-07-20",NA,NA,1
"202","2003-07-21",NA,NA,1
"203","2003-07-22",NA,NA,1
"204","2003-07-23",NA,NA,1
"205","2003-07-24",NA,NA,1
"206","2003-07-25",NA,NA,1
"207","2003-07-26",NA,NA,1
"208","2003-07-27",NA,NA,1
"209","2003-07-28",NA,NA,1
"210","2003-07-29",NA,NA,1
"211","2003-07-30",NA,NA,1
"212","2003-07-31",NA,NA,1
"213","2003-08-01",NA,NA,1
"214","2003-08-02",NA,NA,1
"215","2003-08-03",NA,NA,1
"216","2003-08-04",NA,NA,1
"217","2003-08-05",NA,NA,1
"218","2003-08-06",NA,NA,1
"219","2003-08-07",NA,NA,1
"220","2003-08-08",NA,NA,1
"221","2003-08-09",NA,NA,1
"222","2003-08-10",NA,NA,1
"223","2003-08-11",NA,NA,1
"224","2003-08-12",NA,NA,1
"225","2003-08-13",NA,NA,1
"226","2003-08-14",NA,NA,1
"227","2003-08-15",NA,NA,1
"228","2003-08-16",NA,NA,1
"229","2003-08-17",NA,NA,1
"230","2003-08-18",NA,NA,1
"231","2003-08-19",NA,NA,1
"232","2003-08-20",NA,NA,1
"233","2003-08-21",NA,NA,1
"234","2003-08-22",NA,NA,1
"235","2003-08-23",NA,NA,1
"236","2003-08-24",NA,NA,1
"237","2003-08-25",NA,NA,1
"238","2003-08-26",NA,NA,1
"239","2003-08-27",NA,NA,1
"240","2003-08-28",NA,NA,1
"241","2003-08-29",NA,NA,1
"242","2003-08-30",NA,NA,1
"243","2003-08-31",NA,NA,1
"244","2003-09-01",NA,NA,1
"245","2003-09-02",NA,NA,1
"246","2003-09-03",NA,NA,1
"247","2003-09-04",NA,NA,1
"248","2003-09-05",NA,NA,1
"249","2003-09-06",NA,NA,1
"250","2003-09-07",NA,NA,1
"251","2003-09-08",NA,NA,1
"252","2003-09-09",NA,NA,1
"253","2003-09-10",NA,NA,1
"254","2003-09-11",NA,NA,1
"255","2003-09-12",NA,NA,1
"256","2003-09-13",NA,NA,1
"257","2003-09-14",NA,NA,1
"258","2003-09-15",NA,NA,1
"259","2003-09-16",NA,NA,1
"260","2003-09-17",NA,NA,1
"261","2003-09-18",NA,NA,1
"262","2003-09-19",NA,NA,1
"263","2003-09-20",NA,NA,1
"264","2003-09-21",NA,NA,1
"265","2003-09-22",NA,NA,1
"266","2003-09-23",NA,NA,1
"267","2003-09-24",NA,NA,1
"268","2003-09-25",NA,NA,1
"269","2003-09-26",NA,NA,1
"270","2003-09-27",NA,NA,1
"271","2003-09-28",NA,NA,1
"272","2003-09-29",NA,NA,1
"273","2003-09-30",NA,NA,1
"274","2003-10-01",NA,NA,1
"275","2003-10-02",NA,NA,1
"276","2003-10-03",NA,NA,1
"277","2003-10-04",NA,NA,1
"278","2003-10-05",NA,NA,1
"279","2003-10-06",7.21,0.651,1
"280","2003-10-07",NA,NA,1
"281","2003-10-08",NA,NA,1
"282","2003-10-09",NA,NA,1
"283","2003-10-10",NA,NA,1
"284","2003-10-11",NA,NA,1
"285","2003-10-12",5.99,0.428,1
"286","2003-10-13",NA,NA,1
"287","2003-10-14",NA,NA,1
"288","2003-10-15",NA,NA,1
"289","2003-10-16",NA,NA,1
"290","2003-10-17",NA,NA,1
"291","2003-10-18",4.68,1.04,1
"292","2003-10-19",NA,NA,1
"293","2003-10-20",NA,NA,1
"294","2003-10-21",NA,NA,1
"295","2003-10-22",NA,NA,1
"296","2003-10-23",NA,NA,1
"297","2003-10-24",3.47,0.363,1
"298","2003-10-25",NA,NA,1
"299","2003-10-26",NA,NA,1
"300","2003-10-27",NA,NA,1
"301","2003-10-28",NA,NA,1
"302","2003-10-29",NA,NA,1
"303","2003-10-30",2.42,0.507,1
"304","2003-10-31",NA,NA,1
"305","2003-11-01",NA,NA,1
"306","2003-11-02",NA,NA,1
"307","2003-11-03",NA,NA,1
"308","2003-11-04",NA,NA,1
"309","2003-11-05",NA,NA,1
"310","2003-11-06",NA,NA,1
"311","2003-11-07",NA,NA,1
"312","2003-11-08",NA,NA,1
"313","2003-11-09",NA,NA,1
"314","2003-11-10",NA,NA,1
"315","2003-11-11",1.43,0.474,1
"316","2003-11-12",NA,NA,1
"317","2003-11-13",NA,NA,1
"318","2003-11-14",NA,NA,1
"319","2003-11-15",NA,NA,1
"320","2003-11-16",NA,NA,1
"321","2003-11-17",2.76,0.425,1
"322","2003-11-18",NA,NA,1
"323","2003-11-19",NA,NA,1
"324","2003-11-20",NA,NA,1
"325","2003-11-21",NA,NA,1
"326","2003-11-22",NA,NA,1
"327","2003-11-23",3.41,0.964,1
"328","2003-11-24",NA,NA,1
"329","2003-11-25",NA,NA,1
"330","2003-11-26",NA,NA,1
"331","2003-11-27",NA,NA,1
"332","2003-11-28",NA,NA,1
"333","2003-11-29",1.3,0.491,1
"334","2003-11-30",NA,NA,1
"335","2003-12-01",NA,NA,1
"336","2003-12-02",NA,NA,1
"337","2003-12-03",NA,NA,1
"338","2003-12-04",NA,NA,1
"339","2003-12-05",3.15,0.669,1
"340","2003-12-06",NA,NA,1
"341","2003-12-07",NA,NA,1
"342","2003-12-08",NA,NA,1
"343","2003-12-09",NA,NA,1
"344","2003-12-10",NA,NA,1
"345","2003-12-11",2.87,0.4,1
"346","2003-12-12",NA,NA,1
"347","2003-12-13",NA,NA,1
"348","2003-12-14",NA,NA,1
"349","2003-12-15",NA,NA,1
"350","2003-12-16",NA,NA,1
"351","2003-12-17",NA,NA,1
"352","2003-12-18",NA,NA,1
"353","2003-12-19",NA,NA,1
"354","2003-12-20",NA,NA,1
"355","2003-12-21",NA,NA,1
"356","2003-12-22",NA,NA,1
"357","2003-12-23",2.27,0.715,1
"358","2003-12-24",NA,NA,1
"359","2003-12-25",NA,NA,1
"360","2003-12-26",NA,NA,1
"361","2003-12-27",NA,NA,1
"362","2003-12-28",NA,NA,1
"363","2003-12-29",2.33,0.554,1
"364","2003-12-30",NA,NA,1
"365","2003-12-31",NA,NA,1
"366","2004-01-01",NA,NA,1
"367","2004-01-02",NA,NA,1
"368","2004-01-03",NA,NA,1
"369","2004-01-04",1.84,0.803,1
"370","2004-01-05",NA,NA,1
"371","2004-01-06",NA,NA,1
"372","2004-01-07",NA,NA,1
"373","2004-01-08",NA,NA,1
"374","2004-01-09",NA,NA,1
"375","2004-01-10",7.13,0.518,1
"376","2004-01-11",NA,NA,1
"377","2004-01-12",NA,NA,1
"378","2004-01-13",NA,NA,1
"379","2004-01-14",NA,NA,1
"380","2004-01-15",NA,NA,1
"381","2004-01-16",NA,0.924,1
"382","2004-01-17",NA,NA,1
"383","2004-01-18",NA,NA,1
"384","2004-01-19",NA,NA,1
"385","2004-01-20",NA,NA,1
"386","2004-01-21",NA,NA,1
"387","2004-01-22",2.05,1.4,1
"388","2004-01-23",NA,NA,1
"389","2004-01-24",NA,NA,1
"390","2004-01-25",NA,NA,1
"391","2004-01-26",NA,NA,1
"392","2004-01-27",NA,NA,1
"393","2004-01-28",2.05,0.979,1
"394","2004-01-29",NA,NA,1
"395","2004-01-30",NA,NA,1
"396","2004-01-31",NA,NA,1
"397","2004-02-01",NA,NA,1
"398","2004-02-02",NA,NA,1
"399","2004-02-03",2.58,0.632,1
"400","2004-02-04",NA,NA,1
"401","2004-02-05",NA,NA,1
"402","2004-02-06",NA,NA,1
"403","2004-02-07",NA,NA,1
"404","2004-02-08",NA,NA,1
"405","2004-02-09",3.26,0.506,1
"406","2004-02-10",NA,NA,1
"407","2004-02-11",NA,NA,1
"408","2004-02-12",NA,NA,1
"409","2004-02-13",NA,NA,1
"410","2004-02-14",NA,NA,1
"411","2004-02-15",NA,NA,1
"412","2004-02-16",NA,NA,1
"413","2004-02-17",NA,NA,1
"414","2004-02-18",NA,NA,1
"415","2004-02-19",NA,NA,1
"416","2004-02-20",NA,NA,1
"417","2004-02-21",3.54,0.671,1
"418","2004-02-22",NA,NA,1
"419","2004-02-23",NA,NA,1
"420","2004-02-24",NA,NA,1
"421","2004-02-25",NA,NA,1
"422","2004-02-26",NA,NA,1
"423","2004-02-27",4.4,0.602,1
"424","2004-02-28",NA,NA,1
"425","2004-02-29",NA,NA,1
"426","2004-03-01",NA,NA,1
"427","2004-03-02",NA,NA,1
"428","2004-03-03",NA,NA,1
"429","2004-03-04",2.04,0.815,1
"430","2004-03-05",NA,NA,1
"431","2004-03-06",NA,NA,1
"432","2004-03-07",NA,NA,1
"433","2004-03-08",NA,NA,1
"434","2004-03-09",NA,NA,1
"435","2004-03-10",4.36,1.08,1
"436","2004-03-11",NA,NA,1
"437","2004-03-12",NA,NA,1
"438","2004-03-13",NA,NA,1
"439","2004-03-14",NA,NA,1
"440","2004-03-15",NA,NA,1
"441","2004-03-16",3.46,0.351,1
"442","2004-03-17",NA,NA,1
"443","2004-03-18",NA,NA,1
"444","2004-03-19",NA,NA,1
"445","2004-03-20",NA,NA,1
"446","2004-03-21",NA,NA,1
"447","2004-03-22",2.99,0.486,1
"448","2004-03-23",NA,NA,1
"449","2004-03-24",NA,NA,1
"450","2004-03-25",NA,NA,1
"451","2004-03-26",NA,NA,1
"452","2004-03-27",NA,NA,1
"453","2004-03-28",2,0.34,1
"454","2004-03-29",NA,NA,1
"455","2004-03-30",NA,NA,1
"456","2004-03-31",NA,NA,1
"457","2004-04-01",NA,NA,1
"458","2004-04-02",NA,NA,1
"459","2004-04-03",NA,NA,1
"460","2004-04-04",NA,NA,1
"461","2004-04-05",NA,NA,1
"462","2004-04-06",NA,NA,1
"463","2004-04-07",NA,NA,1
"464","2004-04-08",NA,NA,1
"465","2004-04-09",NA,NA,1
"466","2004-04-10",NA,NA,1
"467","2004-04-11",NA,NA,1
"468","2004-04-12",NA,NA,1
"469","2004-04-13",NA,NA,1
"470","2004-04-14",NA,NA,1
"471","2004-04-15",NA,NA,1
"472","2004-04-16",NA,NA,1
"473","2004-04-17",NA,NA,1
"474","2004-04-18",NA,NA,1
"475","2004-04-19",NA,NA,1
"476","2004-04-20",NA,NA,1
"477","2004-04-21",2.42,0.531,1
"478","2004-04-22",NA,NA,1
"479","2004-04-23",NA,NA,1
"480","2004-04-24",NA,NA,1
"481","2004-04-25",NA,NA,1
"482","2004-04-26",NA,NA,1
"483","2004-04-27",NA,NA,1
"484","2004-04-28",NA,NA,1
"485","2004-04-29",NA,NA,1
"486","2004-04-30",NA,NA,1
"487","2004-05-01",NA,NA,1
"488","2004-05-02",NA,NA,1
"489","2004-05-03",NA,NA,1
"490","2004-05-04",NA,NA,1
"491","2004-05-05",NA,NA,1
"492","2004-05-06",NA,NA,1
"493","2004-05-07",NA,NA,1
"494","2004-05-08",NA,NA,1
"495","2004-05-09",NA,NA,1
"496","2004-05-10",NA,NA,1
"497","2004-05-11",NA,NA,1
"498","2004-05-12",NA,NA,1
"499","2004-05-13",NA,NA,1
"500","2004-05-14",NA,NA,1
"501","2004-05-15",2.76,0.52,1
"502","2004-05-16",NA,NA,1
"503","2004-05-17",NA,NA,1
"504","2004-05-18",NA,NA,1
"505","2004-05-19",NA,NA,1
"506","2004-05-20",NA,NA,1
"507","2004-05-21",NA,NA,1
"508","2004-05-22",NA,NA,1
"509","2004-05-23",NA,NA,1
"510","2004-05-24",NA,NA,1
"511","2004-05-25",NA,NA,1
"512","2004-05-26",NA,NA,1
"513","2004-05-27",NA,NA,1
"514","2004-05-28",NA,NA,1
"515","2004-05-29",NA,NA,1
"516","2004-05-30",NA,NA,1
"517","2004-05-31",NA,NA,1
"518","2004-06-01",NA,NA,1
"519","2004-06-02",NA,NA,1
"520","2004-06-03",NA,NA,1
"521","2004-06-04",NA,NA,1
"522","2004-06-05",NA,NA,1
"523","2004-06-06",NA,NA,1
"524","2004-06-07",NA,NA,1
"525","2004-06-08",NA,NA,1
"526","2004-06-09",NA,NA,1
"527","2004-06-10",NA,NA,1
"528","2004-06-11",NA,NA,1
"529","2004-06-12",NA,NA,1
"530","2004-06-13",NA,NA,1
"531","2004-06-14",NA,NA,1
"532","2004-06-15",NA,NA,1
"533","2004-06-16",NA,NA,1
"534","2004-06-17",NA,NA,1
"535","2004-06-18",NA,NA,1
"536","2004-06-19",NA,NA,1
"537","2004-06-20",NA,NA,1
"538","2004-06-21",NA,NA,1
"539","2004-06-22",NA,NA,1
"540","2004-06-23",NA,NA,1
"541","2004-06-24",NA,NA,1
"542","2004-06-25",NA,NA,1
"543","2004-06-26",NA,NA,1
"544","2004-06-27",NA,NA,1
"545","2004-06-28",NA,NA,1
"546","2004-06-29",NA,NA,1
"547","2004-06-30",NA,NA,1
"548","2004-07-01",NA,NA,1
"549","2004-07-02",NA,NA,1
"550","2004-07-03",NA,NA,1
"551","2004-07-04",NA,NA,1
"552","2004-07-05",NA,NA,1
"553","2004-07-06",NA,NA,1
"554","2004-07-07",NA,NA,1
"555","2004-07-08",1.48,0.186,1
"556","2004-07-09",NA,NA,1
"557","2004-07-10",NA,NA,1
"558","2004-07-11",NA,NA,1
"559","2004-07-12",NA,NA,1
"560","2004-07-13",NA,NA,1
"561","2004-07-14",3.54,0.576,1
"562","2004-07-15",NA,NA,1
"563","2004-07-16",NA,NA,1
"564","2004-07-17",NA,NA,1
"565","2004-07-18",NA,NA,1
"566","2004-07-19",NA,NA,1
"567","2004-07-20",6.63,0.118,1
"568","2004-07-21",NA,NA,1
"569","2004-07-22",NA,NA,1
"570","2004-07-23",NA,NA,1
"571","2004-07-24",NA,NA,1
"572","2004-07-25",NA,NA,1
"573","2004-07-26",10.9,0.295,1
"574","2004-07-27",NA,NA,1
"575","2004-07-28",NA,NA,1
"576","2004-07-29",NA,NA,1
"577","2004-07-30",NA,NA,1
"578","2004-07-31",NA,NA,1
"579","2004-08-01",1.63,0.372,1
"580","2004-08-02",NA,NA,1
"581","2004-08-03",NA,NA,1
"582","2004-08-04",NA,NA,1
"583","2004-08-05",NA,NA,1
"584","2004-08-06",NA,NA,1
"585","2004-08-07",5.76,0.193,1
"586","2004-08-08",NA,NA,1
"587","2004-08-09",NA,NA,1
"588","2004-08-10",NA,NA,1
"589","2004-08-11",NA,NA,1
"590","2004-08-12",NA,NA,1
"591","2004-08-13",5.52,0.173,1
"592","2004-08-14",NA,NA,1
"593","2004-08-15",NA,NA,1
"594","2004-08-16",NA,NA,1
"595","2004-08-17",NA,NA,1
"596","2004-08-18",NA,NA,1
"597","2004-08-19",12.2,0.223,1
"598","2004-08-20",NA,NA,1
"599","2004-08-21",NA,NA,1
"600","2004-08-22",NA,NA,1
"601","2004-08-23",NA,NA,1
"602","2004-08-24",NA,NA,1
"603","2004-08-25",4.98,0.227,1
"604","2004-08-26",NA,NA,1
"605","2004-08-27",NA,NA,1
"606","2004-08-28",NA,NA,1
"607","2004-08-29",NA,NA,1
"608","2004-08-30",NA,NA,1
"609","2004-08-31",4.39,0.236,1
"610","2004-09-01",NA,NA,1
"611","2004-09-02",NA,NA,1
"612","2004-09-03",NA,NA,1
"613","2004-09-04",NA,NA,1
"614","2004-09-05",NA,NA,1
"615","2004-09-06",1.65,0.479,1
"616","2004-09-07",NA,NA,1
"617","2004-09-08",NA,NA,1
"618","2004-09-09",NA,NA,1
"619","2004-09-10",NA,NA,1
"620","2004-09-11",NA,NA,1
"621","2004-09-12",4.53,0.14,1
"622","2004-09-13",NA,NA,1
"623","2004-09-14",NA,NA,1
"624","2004-09-15",NA,NA,1
"625","2004-09-16",NA,NA,1
"626","2004-09-17",NA,NA,1
"627","2004-09-18",4.3,0.203,1
"628","2004-09-19",NA,NA,1
"629","2004-09-20",NA,NA,1
"630","2004-09-21",NA,NA,1
"631","2004-09-22",NA,NA,1
"632","2004-09-23",NA,NA,1
"633","2004-09-24",NA,NA,1
"634","2004-09-25",NA,NA,1
"635","2004-09-26",NA,NA,1
"636","2004-09-27",NA,NA,1
"637","2004-09-28",NA,NA,1
"638","2004-09-29",NA,NA,1
"639","2004-09-30",15.8,0.472,1
"640","2004-10-01",NA,NA,1
"641","2004-10-02",NA,NA,1
"642","2004-10-03",NA,NA,1
"643","2004-10-04",NA,NA,1
"644","2004-10-05",NA,NA,1
"645","2004-10-06",5.44,0.665,1
"646","2004-10-07",NA,NA,1
"647","2004-10-08",NA,NA,1
"648","2004-10-09",NA,NA,1
"649","2004-10-10",NA,NA,1
"650","2004-10-11",NA,NA,1
"651","2004-10-12",3.09,0.466,1
"652","2004-10-13",NA,NA,1
"653","2004-10-14",NA,NA,1
"654","2004-10-15",NA,NA,1
"655","2004-10-16",NA,NA,1
"656","2004-10-17",NA,NA,1
"657","2004-10-18",3.61,0.372,1
"658","2004-10-19",NA,NA,1
"659","2004-10-20",NA,NA,1
"660","2004-10-21",NA,NA,1
"661","2004-10-22",NA,NA,1
"662","2004-10-23",NA,NA,1
"663","2004-10-24",4.19,0.221,1
"664","2004-10-25",NA,NA,1
"665","2004-10-26",NA,NA,1
"666","2004-10-27",NA,NA,1
"667","2004-10-28",NA,NA,1
"668","2004-10-29",NA,NA,1
"669","2004-10-30",7.37,0.59,1
"670","2004-10-31",NA,NA,1
"671","2004-11-01",NA,NA,1
"672","2004-11-02",NA,NA,1
"673","2004-11-03",NA,NA,1
"674","2004-11-04",NA,NA,1
"675","2004-11-05",2.68,0.219,1
"676","2004-11-06",NA,NA,1
"677","2004-11-07",NA,NA,1
"678","2004-11-08",NA,NA,1
"679","2004-11-09",NA,NA,1
"680","2004-11-10",NA,NA,1
"681","2004-11-11",NA,NA,1
"682","2004-11-12",NA,NA,1
"683","2004-11-13",NA,NA,1
"684","2004-11-14",NA,NA,1
"685","2004-11-15",NA,NA,1
"686","2004-11-16",NA,NA,1
"687","2004-11-17",2.21,0.568,1
"688","2004-11-18",NA,NA,1
"689","2004-11-19",NA,NA,1
"690","2004-11-20",NA,NA,1
"691","2004-11-21",NA,NA,1
"692","2004-11-22",NA,NA,1
"693","2004-11-23",1.99,0.337,1
"694","2004-11-24",NA,NA,1
"695","2004-11-25",NA,NA,1
"696","2004-11-26",NA,NA,1
"697","2004-11-27",NA,NA,1
"698","2004-11-28",NA,NA,1
"699","2004-11-29",1.78,0.739,1
"700","2004-11-30",NA,NA,1
"701","2004-12-01",NA,NA,1
"702","2004-12-02",NA,NA,1
"703","2004-12-03",NA,NA,1
"704","2004-12-04",NA,NA,1
"705","2004-12-05",2.03,1.2,1
"706","2004-12-06",NA,NA,1
"707","2004-12-07",NA,NA,1
"708","2004-12-08",NA,NA,1
"709","2004-12-09",NA,NA,1
"710","2004-12-10",NA,NA,1
"711","2004-12-11",2.11,0.429,1
"712","2004-12-12",NA,NA,1
"713","2004-12-13",NA,NA,1
"714","2004-12-14",NA,NA,1
"715","2004-12-15",NA,NA,1
"716","2004-12-16",NA,NA,1
"717","2004-12-17",1.82,0.941,1
"718","2004-12-18",NA,NA,1
"719","2004-12-19",NA,NA,1
"720","2004-12-20",NA,NA,1
"721","2004-12-21",NA,NA,1
"722","2004-12-22",NA,NA,1
"723","2004-12-23",2.37,0.57,1
"724","2004-12-24",NA,NA,1
"725","2004-12-25",NA,NA,1
"726","2004-12-26",NA,NA,1
"727","2004-12-27",NA,NA,1
"728","2004-12-28",NA,NA,1
"729","2004-12-29",3.41,1.16,1
"730","2004-12-30",NA,NA,1
"731","2004-12-31",NA,NA,1
"732","2005-01-01",NA,NA,1
"733","2005-01-02",NA,NA,1
"734","2005-01-03",NA,NA,1
"735","2005-01-04",NA,NA,1
"736","2005-01-05",NA,NA,1
"737","2005-01-06",NA,NA,1
"738","2005-01-07",NA,NA,1
"739","2005-01-08",NA,NA,1
"740","2005-01-09",NA,NA,1
"741","2005-01-10",4.96,0.537,1
"742","2005-01-11",NA,NA,1
"743","2005-01-12",NA,NA,1
"744","2005-01-13",NA,NA,1
"745","2005-01-14",NA,NA,1
"746","2005-01-15",NA,NA,1
"747","2005-01-16",2.3,0.719,1
"748","2005-01-17",NA,NA,1
"749","2005-01-18",NA,NA,1
"750","2005-01-19",NA,NA,1
"751","2005-01-20",NA,NA,1
"752","2005-01-21",NA,NA,1
"753","2005-01-22",4.67,1.77,1
"754","2005-01-23",NA,NA,1
"755","2005-01-24",NA,NA,1
"756","2005-01-25",NA,NA,1
"757","2005-01-26",NA,NA,1
"758","2005-01-27",NA,NA,1
"759","2005-01-28",2.87,1.2,1
"760","2005-01-29",NA,NA,1
"761","2005-01-30",NA,NA,1
"762","2005-01-31",NA,NA,1
"763","2005-02-01",NA,NA,1
"764","2005-02-02",NA,NA,1
"765","2005-02-03",1.53,0.46,1
"766","2005-02-04",NA,NA,1
"767","2005-02-05",NA,NA,1
"768","2005-02-06",NA,NA,1
"769","2005-02-07",NA,NA,1
